auroc,brier
0.9111971770784852,0.09132665103058915
0.9150599671485362,0.0883301900575449
0.9215845660648707,0.08624280997324915
0.9185183214672652,0.08723707069021448
0.9118834737407724,0.09023111391391585
0.9107517726504026,0.09029982731142756
0.915432498839189,0.0838098404951218
0.9205131693952525,0.08866156139507084
0.9308818181818181,0.08538968996314897
0.909662760105238,0.09048092127404375
0.9186709260212256,0.08646786758321046
0.9230333553863468,0.08195994835192713
0.9108865566060464,0.09082759486737764
0.9177688247055594,0.08921478747937917
0.9137444307881395,0.09003841841322567
0.9240557396813334,0.08550102239846703
0.9147317109911758,0.0888524454646935
0.9131970431970431,0.08804979740825941
0.908471264179743,0.09192858150990177
0.9137733755009037,0.08637015870991797
0.9145181340896748,0.08263739939024577
0.9099238972740461,0.093583875964444
0.9278334229314622,0.08096458241922629
0.9199124647652668,0.09153460697325931
0.9165627735175782,0.08995367025477155
0.9042550242550242,0.09805857586678467
0.9192172849571953,0.08593987800139603
0.9376773239318704,0.07702437389335465
0.9137473139784746,0.08859899382616035
0.9144346978557505,0.08497258368511687
0.9189215542879431,0.08641435048902239
0.9190841031271295,0.08968039974327958
0.908840955553873,0.0933577752894665
0.9156919254658384,0.08477083735450681
0.9248220640569393,0.08433837016238736
0.8988110587195167,0.09832717263442438
0.9241191733202432,0.08071002802330286
0.9313047698174953,0.07813513178869365
0.9142405407036389,0.09009078445752804
0.9175980156372313,0.08695456377884217
0.8976701958517019,0.1017367331615154
0.9116743731620492,0.08979540682865246
0.9138775453251599,0.08946628779398313
0.922562153073067,0.0871321143245328
0.9149396533753138,0.08719889639097937
0.9215426857889143,0.08376837799735636
0.9181840182681226,0.08544748961366562
0.9208109318996416,0.08372629227808466
0.9116203923833517,0.08555434296151435
0.9075245387580977,0.09045942291138755
0.8990088476412174,0.09866285779873987
0.908124162832683,0.09315937144755092
0.9099203939823248,0.09058037971671233
0.9195145085030123,0.0889471218269671
0.9142020740740742,0.09107358609863443
0.9188496859588895,0.08613217809920053
0.9123099090458752,0.09280441178626136
0.9223463739474942,0.08446908337737458
0.9253891964359,0.08421115497520298
0.9201834567821957,0.0849243145519476
0.9245960585775801,0.08790524925582954
0.9083805552791782,0.09206979810300314
0.900803325297804,0.10186373159011466
0.9127865623461181,0.09068301369865314
0.9151231318504602,0.09383198054075789
0.9247397672490558,0.08448123044172594
0.9163112808722095,0.08673113970052271
0.907152757556345,0.09500516565459474
0.9178792455610404,0.08839045795004445
0.9067290093800046,0.09117259453361186
0.9111919626245504,0.087502143355263
0.9191210334105886,0.08327530368926547
0.9244269834130401,0.08711959195127701
0.9244582635733078,0.08364632838486685
0.9135480286091506,0.09042119898482767
0.9196819973476755,0.08835948528883653
0.928196924038791,0.08359187971061781
0.9092078021629715,0.09521866881518747
0.9273178094549339,0.08049045542644868
0.9149893784300058,0.08895533063121476
0.9175937898252109,0.09143102223510892
0.9206717586925788,0.08855818256288232
0.936482891617693,0.07268769516978446
0.9080871536203776,0.09393167282235007
0.9036718389921647,0.0953070204194978
0.910973561080106,0.09348063739897915
0.9234352962033103,0.07841455662044347
0.9155626815360718,0.08952021171292365
0.9248338860657299,0.0827089776846397
0.909905065638211,0.09206186940139904
0.903891444877992,0.09411721796625598
0.9289588576222069,0.0777719901681221
0.923267780127554,0.08345416682812792
